username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JosephCoelho16;2018-06-21 07:39;63;54;"Sad to see low grade iron ore being imported via Goa Port all the way from Australia when India is blessed with abundunt iron ore reserves. Govt. should tap natural resources to eradicate poverty in India @narendramodi @goacm @PMOIndia @MinesMinIndia @GoaFront @manoharparrikar pic.twitter.com/wcQSAcAKQI";;@narendramodi @goacm @PMOIndia @MinesMinIndia @GoaFront @manoharparrikar;;"1009747554047856640";https://twitter.com/JosephCoelho16/status/1009747554047856640
evrazna;2018-06-20 11:22;45;120;"In 2013, 12 million cars were recycled in the U.S. and used to make steel. Recycling one car saves 2,500 lbs. of iron ore , 1,400 lbs. of coal and 120 lbs. of limestone. We are proud that our facilities in Colorado and Saskatchewan are the largest steel recyclers in their regions. pic.twitter.com/5eO1OMwok8";;;;"1009441239463317504";https://twitter.com/evrazna/status/1009441239463317504
LukeGromen;2018-06-20 10:55;6;22;"The "China will go into a current acct deficit & have EM ccy crisis as commodity import bill rises" is a key crux of the structural CNY bear case (& a real possibility). Virtually no one sees what China doing w/CNY oil, gold, iron ore etc as defense against this = big blind spot";;;;"1009434519898853376";https://twitter.com/LukeGromen/status/1009434519898853376
Indiamining;2018-06-20 02:48;111;64;"Interesting fact about #mining : 98% of the entire world's iron ore is made into steel which accounts for over 90% of all metals used in the world. #RestartMining #Goa @goacm @PMOIndia @manoharparrikar @goafront @NITIAayog @nitin_gadkari @AmitShah @indiametals @rashtrapatibhvn";;@goacm @PMOIndia @manoharparrikar @goafront @NITIAayog @nitin_gadkari @AmitShah @indiametals @rashtrapatibhvn;#mining #RestartMining #Goa;"1009312039116857345";https://twitter.com/Indiamining/status/1009312039116857345
Markets360;2018-06-19 21:50;13;25;"$ Iron ore inventories are accumulating again at #China ports, surpassing previous records. pic.twitter.com/ibpJft1MxC";;;#China;"1009236894901784576";https://twitter.com/Markets360/status/1009236894901784576
Richard_Spoor;2018-06-19 11:30;19;12;"Kumba Iron ore security forces shooting rubber bullets and tear gassing residents of Dingleton today. A child has been rushed to hospital for tear gas inhalation. What they can’t achieve through negotiation the company seeks to achieve through the application of brute force.";;;;"1009081011592945665";https://twitter.com/Richard_Spoor/status/1009081011592945665
business;2018-06-19 06:36;27;26;"Steel and iron ore plunge by the most since March on escalating fears of a global trade war https:// bloom.bg/2t9yAwW pic.twitter.com/PWQRUAxQKq";;;;"1009007015157534720";https://twitter.com/business/status/1009007015157534720
deepakshenoy;2018-06-19 01:36;43;117;"I don't get it. They want steel prices to be regulated to b high. They want iron ore prices to be regulated to be low. This is the bullshit we thought we got rid of during Liberalization, but here we are again. https:// twitter.com/ETNOWlive/stat us/1008929174445158401 …";;;;"1008931454800232449";https://twitter.com/deepakshenoy/status/1008931454800232449
ToshniwalEquity;2018-06-17 10:15;21;35;"Steel sector strong Q1 FY19 likely - Spot prices up 4% or $20/T QoQ vs Q4 FY18 (till May 2018) - Raw Material prices lower ( Iron ore down 11% & coking coal down 22% QoQ) - Traders steel inventory below 2015 level & mills below 2017 level @Nigel__DSouza @stockgurupiyush pic.twitter.com/SSZ1ulhkxb";;@Nigel__DSouza @stockgurupiyush;;"1008337274843512832";https://twitter.com/ToshniwalEquity/status/1008337274843512832
StopTheseThings;2018-06-16 04:30;22;32;"Australia’s enviable prosperity isn’t due to sunshine and breezes, it’s down to iron ore , coal and a bevy of other minerals including... http:// stopthesethings.com/2018/06/16/ren ewables-disaster-killing-australian-industry-big-users-forced-to-shut-down-in-calm-cloudy-weather/ …";;;;"1007888237719965696";https://twitter.com/StopTheseThings/status/1007888237719965696
CMEWA;2018-06-15 20:27;9;13;"More good news for WA’s economy thanks to the #resources sector, with @UBS revealing a planned $25.5billion spend by WA’s major iron ore miners in the Pilbara, creating more than 6300 jobs in construction alone & boosting opportunities for local businesses https:// bit.ly/2l9wOHQ";;@UBS;#resources;"1007766493529075714";https://twitter.com/CMEWA/status/1007766493529075714
westaustralian;2018-06-14 19:31;7;31;"BHP says a new $4.7 billion iron ore mine in the Pilbara will employ 2500 people during construction. http:// bit.ly/2laiDCv #perthnews #wanews";;;#perthnews #wanews;"1007389974931628033";https://twitter.com/westaustralian/status/1007389974931628033
Scutty;2018-06-14 19:16;14;23;"Iron ore just surged out of nowhere (via @BIAUS ) https://www. businessinsider.com.au/iron-ore-price -china-steel-output-capacity-closures-2018-6 … pic.twitter.com/MMYlfusTEQ";;@BIAUS;;"1007386230370099201";https://twitter.com/Scutty/status/1007386230370099201
People4Bernie;2018-06-14 15:35;110;165;"”“Who owns the oil?” You begin to ask the question, “Who owns the iron ore ?” You begin to ask the question, “Why is it that people have to pay water bills in a world that’s two-thirds water?” - MLK http:// beltmag.com/flint-nestle-m ichigan-water-rights/ …";;;;"1007330793549524992";https://twitter.com/People4Bernie/status/1007330793549524992
Zanaga_Iron_Ore;2018-06-14 04:29;14;32;"Great to see Congo featuring as part of China's 'One Belt One Road' infrastructure funding initiative #ZIOC http://www. xinhuanet.com/english/2018-0 6/14/c_137251925.htm …";;;#ZIOC;"1007163049088831488";https://twitter.com/Zanaga_Iron_Ore/status/1007163049088831488
alfred_cabonena;2018-06-14 02:53;378;287;"Know your politician. -Baleka Mbete(speaker of parliament) owns 146 trucks,her trucks transport iron ore and coke(not cold drink some type of coal)from kuruman to durban,surprisingly she hired 136 Zimbabweans and only 10 south africans.";;;;"1007138926337851392";https://twitter.com/alfred_cabonena/status/1007138926337851392
MineralsCouncil;2018-06-06 23:50;7;11;"The Tassie mining devil is roaring! Congratulations to Forward Mining for Federal environmental approval for its Rogetta project, an iron ore mine just south of Burnie - creating up to 200 construction and 100 permanent jobs for Tasmanians https://www. theadvocate.com.au/story/5451624/ forward-minings-north-west-iron-ore-mine-project-gets-environmental-approval/ … pic.twitter.com/jaCEN8VhAZ";;;;"1004556116464787456";https://twitter.com/MineralsCouncil/status/1004556116464787456
SteelMinIndia;2018-06-06 09:01;47;73;"Robust plans have been put in place by the ministry to conserve mineral resources and increase the availability of iron ore resources. pic.twitter.com/w7iKAhPiTr";;;;"1004332454457401344";https://twitter.com/SteelMinIndia/status/1004332454457401344
Eriklocke33;2018-06-06 03:31;9;22;"Imagine if they paid the right amount of tax too. Call me a communist but 25c a tonne for iron ore seems like chump change to me. We only get to mine them once #auspol https:// twitter.com/murpharoo/stat us/1004216520770142208 …";;;#auspol;"1004249293610315777";https://twitter.com/Eriklocke33/status/1004249293610315777
NH_India;2018-06-06 00:49;28;45;"The people who became unemployed after the closure of iron ore mining industry in #Goa have been left in the lurch after #BJP has failed to come up with solutions for their loss of livelihood #mining https://www. nationalheraldindia.com/india/goa-mini ng-dependents-give-up-on-livelihood-hopes-from-bjp …";;;#Goa #BJP #mining;"1004208550250414085";https://twitter.com/NH_India/status/1004208550250414085
RWPUSA;2018-06-05 23:39;358;807;"Iron ore mining poses enough environmental risk. Copper and nickel mining is far more dangerous and will likely be an environmental catastrophe in Northern Minnesota. But many D and R politicians want it anyway. Sheer stupidity. http:// kstp.com/news/biwabik-o fficials-clean-up-hector-mine-breach-damage-embarrass-river-mesabi-trail/4935410/#.WxdH665pico.twitter …";;;#;"1004190918268686338";https://twitter.com/RWPUSA/status/1004190918268686338
CGTNOfficial;2018-06-05 22:03;9;73;"23 rescued after Iron ore mine blast kills 11 in NE China https:// news.cgtn.com/news/3d3d514e7 74d544f77457a6333566d54/share_p.html …";;;;"1004166895606480896";https://twitter.com/CGTNOfficial/status/1004166895606480896
NatashaAkpoti;2018-06-05 03:30;84;80;"Ajaokuta’s public hearing : Beloved Nigerians, yesterday’s session was successful. Notes: Ministry: Nigeria has no money and no capacity to resuscitate and operate Ajaokuta Steel and Itakpe Iron ore company.... https://www. facebook.com/natashaakpoti1 /posts/10156108494421758 …";;;;"1003886704615358464";https://twitter.com/NatashaAkpoti/status/1003886704615358464
WSJ;2018-06-05 01:00;17;36;"China is getting pickier about the quality of the iron ore it buys https:// on.wsj.com/2J9Pplz";;;;"1003848928708657152";https://twitter.com/WSJ/status/1003848928708657152
HattonsModels;2018-06-04 12:01;11;48;"As part of our Summer Sale, you can grab a Heljan Class O2 "Tango" for just £89! These large LNER locos were used in to haul long coal & iron ore trains. The powerful motor in this model enables you to haul huge rakes on your layout! Order yours, here: https:// goo.gl/3nkvL4 pic.twitter.com/DlehwAIaNj";;;;"1003652880283430913";https://twitter.com/HattonsModels/status/1003652880283430913
igslovenia;2018-06-03 14:04;34;100;"The Kekčeva domačija homestead in the horse-shoe shaped Trenta Valley. It was mined for Iron Ore for over 200 years until the mine closed in 1778. The Trenta Valley also gives birth to Slovenia's most beautiful river; the emerald green Soča. Photo by /nikakramaric. #slovenia pic.twitter.com/eCqg86iU19";;;#slovenia;"1003321605718716418";https://twitter.com/igslovenia/status/1003321605718716418
ScenesOfUlster;2018-06-01 07:46;12;41;"Derelict Parkmore Rail Station once the highest passenger station in Ireland. Opened 1875/76 to transport iron ore before passenger upgrade. Steep gradient to Cushendall meant passengers alighted at Parkmore, onward journey was by road. Passenger service ceased 1930. pic.twitter.com/1JlKk1MbB5";;;;"1002501608180256768";https://twitter.com/ScenesOfUlster/status/1002501608180256768
Kamgirl47;2018-05-30 13:38;8;23;"Kim Kardashian is giving prison reform advice to trump Next up - Aslimad, the taxi cab driver on the corner of 5th and Broadway is slated to advise trump on iron ore reform. Tomorrow, Gloria, the WalMart greeter will be giving advice to trump on economic stock reform. pic.twitter.com/084ozq5PPf";;;;"1001865472579702789";https://twitter.com/Kamgirl47/status/1001865472579702789
NatarajaMurthi;2018-05-28 13:17;52;53;"PC as FM in his budget 2007 imposed export duty on iron ore Rs.300 per ton. Vedanta was eyeing Sesa Goa & it's shares fell 20%. CVRD & Rio Tinto pulled out of take over of Sesa Goa. Vedanta yook it at 4070 crore. Later PC reduced duty to Rs.50 resulted a windfall for Vedanta";;;;"1001135269968461825";https://twitter.com/NatarajaMurthi/status/1001135269968461825
DerekCressman;2018-05-26 21:23;380;387;"Ladies and gentleman, meet your new global elite: “The revelations ... could prove uncomfortable in light of an ongoing bribery scandal relating to a giant iron ore deposit in Guinea.” http://www. telegraph.co.uk/business/2017/ 04/27/trumps-son-in-law-jared-kushner-linked-israels-steinmetz-family/ …";;;;"1000533022146363392";https://twitter.com/DerekCressman/status/1000533022146363392
toluogunlesi;2018-05-26 13:31;122;71;"4/ Central Line also on course. The 52km Itakpe-Ajaokuta was actually awarded in 1987. Was supposed to be Nigeria’s 1st Standard Gauge Rail Line, connecting the Iron Ore Mines in Itakpe to the Steel Mill in Ajaokuta & then in Phase 2 going all the way from Ajaokuta to Warri Port";;;;"1000414190094442496";https://twitter.com/toluogunlesi/status/1000414190094442496
Zugai89;2018-05-26 10:20;8;24;"For this #screenshotsaturday I'm working on a stylized #lowpoly version of the "iron rose", a form of the iron ore hematite. Maybe I get to paint it later today :D #b3d #gameart #gamedev #indiegame #indiedev #props #WIP #concept pic.twitter.com/G0cRdFGWMP";;;#screenshotsaturday #lowpoly #b3d #gameart #gamedev #indiegame #indiedev #props #WIP #concept;"1000366043439730688";https://twitter.com/Zugai89/status/1000366043439730688
rohanduaTOI;2018-05-26 03:20;32;16;"TOI EXC: Pen maker Rotomac colluded with nationalised banks b/w 2009-13 to import rough, cut diamonds from Dubai misused loans. Kanpur firm took Rs 3,000 cr loan for iron ore & broken wheat export to Singapore. Never did any biz, only diversion Revealed in CBI probe. I report pic.twitter.com/ar7q0JvXaq";;;;"1000260298681434112";https://twitter.com/rohanduaTOI/status/1000260298681434112
kitjuckes;2018-05-23 03:09;10;12;"Trump/Kim possibly off, TRY definitely off, risk clearly off, won, yen dollar up. Bond yields are down (a bit), Asia ex-Kospi lower, crude and iron ore softer, Japan kicked off global PMIs (52.5 vs 53.8), Euro PMIs, UK CPI, US new home sales and FOMC minutes ahead. pic.twitter.com/6FAi16ka4b";;;;"999170486373404672";https://twitter.com/kitjuckes/status/999170486373404672
Lewis_Bollard;2018-05-22 14:53;30;41;"Powerful piece by @PeterSinger as Australian Parliament debates ending the #liveexport trade: "Sheep are not iron ore or wheat. They are sentient beings who cannot protest against what we are doing to them, except by dying." http:// theconversation.com/the-live-expor t-trade-is-unethical-it-puts-money-ahead-of-animals-pain-96849?utm_source=twitter&utm_medium=twitterbutton …";;@PeterSinger;#liveexport;"998985145993650183";https://twitter.com/Lewis_Bollard/status/998985145993650183
RituRathaur;2018-05-20 23:45;642;739;"Dear Kannadigas.. Here once again meet your CM @hd_kumaraswamy .. He had accused congress of Rs 5,450 crore iron ore scam in Jan 2018.. & Now in alliance with the same party.. #KarnatakaKaKejri http:// toi.in/eDa50Z/a24gj";;@hd_kumaraswamy;#KarnatakaKaKejri;"998394445828673536";https://twitter.com/RituRathaur/status/998394445828673536
mkvenu1;2018-05-17 01:29;261;400;"It is interesting to note that it was during the anti-black money drive post demont that cases of money laundering against Reddy bros got weakened and CBI/ED gradually let him off in illegal iron ore export scam. How can you believe anything Modi says on attacking black money.";;;;"996970874728218624";https://twitter.com/mkvenu1/status/996970874728218624
HonJulieBishop;2018-05-15 04:47;12;33;"Delighted to acknowledge #FMG ’s 15 years of operations, 10th anniversary of first iron ore shipment to #China from Cloudbreak Mine and 1 billion tonnes of ore shipped #Pilbara #WesternAustralia @FortescueNews pic.twitter.com/LAy2xjxhyB";;@FortescueNews;#FMG #China #Pilbara #WesternAustralia;"996295964070559744";https://twitter.com/HonJulieBishop/status/996295964070559744
heavensdoorwsky;2018-05-14 17:55;10;22;""I was born and raised in iron ore country, where you could breathe it and smell it every day. And I've always worked with it in one form or another." – Bob Dylan Read the 2013 @RollingStone story on Bob's exhibit in London: https:// rol.st/2rJzTkG";;@RollingStone;;"996132027895308288";https://twitter.com/heavensdoorwsky/status/996132027895308288
zerohedge;2018-05-13 23:47;22;32;"Robot Trains Speeding Up Iron Ore Deliveries, Rio Exec. Says. ... and unemployment";;;;"995858209457000453";https://twitter.com/zerohedge/status/995858209457000453
LaLegale;2018-05-13 22:28;17;20;"Perhaps Twiggy should just pay more tax (or pay more just tax) so that everyone may benefit. After all, he gets the iron ore for nothing. https:// twitter.com/redspactakells /status/995819679657558016 …";;;;"995838270297718784";https://twitter.com/LaLegale/status/995838270297718784
AfricaFactsZone;2018-05-11 16:48;107;248;"Nigeria has Africa's second largest reserves of iron ore .";;;;"995027850351861766";https://twitter.com/AfricaFactsZone/status/995027850351861766
kukk44;2018-05-11 08:48;21;18;"The Lokyukta The Supreme Court, too, intervened by banning mining and the export of iron ore from Bellary. However, Bellary became the exemplar of ‘where there is power and money, all is fair’. #YeddyReddy420";;;#YeddyReddy420;"994907031915106304";https://twitter.com/kukk44/status/994907031915106304
ItiTish;2018-05-10 05:02;43;25;"#BJPScams 500,000,000,000 Rs worth Karnataka Soil was escavated and sold to Chinese under BJP rule. BJP puppet CBI has let the accused walk free sighting Bizarre reasons like "Since Iron ore from Karnataka and Goa got mixed, it is difficult to prove!" @INCIndia @BJP4Karnataka pic.twitter.com/j9ifOGewUP";;@INCIndia @BJP4Karnataka;#BJPScams;"994487890443882497";https://twitter.com/ItiTish/status/994487890443882497
TheKouk;2018-05-10 03:06;78;82;"Of the dozens of budget articles I have read, this is one of the best - a rare understanding and articulation of the political economy aspect of the government's budget strategy - and by the way, the budget iron ore assumption is still US$55 https:// twitter.com/BIAUS/status/9 94449948463771653 …";;;;"994458643490734082";https://twitter.com/TheKouk/status/994458643490734082
TS_SinghDeo;2018-05-08 04:53;108;130;"Meaningful round of meetings with Jagdalpur Nagar Nigam Placement Karmchari Sangh and Iron Ore Stone Crushers Association, with perceptive and nuanced suggestions coming in for #JanGhoshnaPatra campaign. #आपका_विकास_आपके_हाथ pic.twitter.com/rVKGRWg8aR";;;#JanGhoshnaPatra #;"993760759665475587";https://twitter.com/TS_SinghDeo/status/993760759665475587
AOMullane_EChem;2018-05-07 21:02;6;22;"Our latest work @QUT , @IFE_QUT on converting iron ore into a catalyst for the oxygen evolution reaction is now online in Advanced Sustainable Systems - well done @sayeed_echem ! https:// onlinelibrary.wiley.com/doi/full/10.10 02/adsu.201800019#.WvDoK8NLe2Y.twitter …";;@QUT @IFE_QUT @sayeed_echem;#;"993642268388048896";https://twitter.com/AOMullane_EChem/status/993642268388048896
AngloAmericanZA;2018-05-07 12:30;25;126;"Kumba Iron Ore is 1 of 74 companies worldwide to make the CPD's Water A-list. The list recognises global leaders in sustainable water management, and this is the 3rd year running that Kumba has made the cut. pic.twitter.com/bpxPGXIjtI";;;;"993513348183490560";https://twitter.com/AngloAmericanZA/status/993513348183490560
Reuters;2018-05-07 03:50;24;16;"China's iron ore rises on renewed steel output; second day of foreign trade https:// reut.rs/2IndnIP pic.twitter.com/VKwpImoO7G";;;;"993382488155344896";https://twitter.com/Reuters/status/993382488155344896
raniroyrocky;2018-05-07 03:48;252;219;"How many of us know about the loot of Jaigarh Fort by Indira Gandhi? this fort was built by Raja Jaisingh. it was the world’s most efficient canon foundries because of the nearby iron ore mines. IG's greed started the "Parampara" of #CongressiLoots .+ pic.twitter.com/KgCVcsKKLR";;;#CongressiLoots;"993382134114078720";https://twitter.com/raniroyrocky/status/993382134114078720
thabileoka;2018-05-06 18:14;20;89;"One of South Africa’s top exports along with precious metals, iron ore , steel, machinery, vehicles and fruit is the gwara gwara dance move!";;;;"993237685056757760";https://twitter.com/thabileoka/status/993237685056757760
Battlefields;2018-05-06 14:00;10;29;"Densely forested and dark, with visibility only a few feet, the Wilderness made for nightmarish fighting. Mature trees had been cut to power furnaces for processing local iron ore and, by the time of the Civil War, thick second growth trees rendered some areas impassible pic.twitter.com/4N9x4IQ0lI";;;;"993173598436290560";https://twitter.com/Battlefields/status/993173598436290560
hypocentre;2018-05-06 08:05;4;20;"On reconnaissance for next Saturday’s @OpenUniGeolSoc field trip to the Churnet Valley. The “Cherry Eye” Bridge named after the local iron ore miners who stained their faces with iron ore whilst rubbing sweat from their eyes. pic.twitter.com/MZKbglYedv";;@OpenUniGeolSoc;;"993084212294160384";https://twitter.com/hypocentre/status/993084212294160384
rssurjewala;2018-05-05 01:07;889;1868;"Former CBI Chief exposes CBI lies in putting a lid over ₹35,000 Cr ‘Illegal Iron Ore Mining’ Scam! When will PM soeak for 5 minutes on Yeddi-Reddy Gang? #AnswerMaadiModi http:// m.eenaduindia.com/news/national- news/2018/05/04190133/CBI-descending-under-pressure-Former-CBI-director.vpf …";;;#AnswerMaadiModi;"992616749395824640";https://twitter.com/rssurjewala/status/992616749395824640
HonourableHloni;2018-05-01 14:04;38;40;"In 1989 state parastatal Iscor, was sold to private business & has since become Mittal Steel. Anglo American owns Africa's largest iron producer Khumba Iron Ore after 2006 merger with Kumba Resources under Cosatu's watch. Now #Cosatu wants steel industry nationalised #WorkersDay pic.twitter.com/HVixD3wRaa";;;#Cosatu #WorkersDay;"991362727296819200";https://twitter.com/HonourableHloni/status/991362727296819200
BDUTT;2018-05-01 01:27;1538;2283;"Exclusive: documents show how the CBI buried Mining cases against the #ReddyBrothers & the Goa angle- one of the reasons cited is that it "was impossible to segregrate the date" of iron ore from & Karnataka & Goa when investigating illegal ore exported via Mormugao & Panaji ports pic.twitter.com/M8AuJYDaMJ";;;#ReddyBrothers;"991172233962950656";https://twitter.com/BDUTT/status/991172233962950656
neo_pac;2018-04-30 16:12;92;120;"#AmitShah , said BJP had “nothing to do with Janardhan Reddy,” But someone in BJP secretly, unknown to Shah gives them 7 tickets? Then CBI declares Nobody did illegal mining in Bellary, Nobody looted Rs35000 crs worth of iron ore --Reddy brothers weren't even there.. #Karnataka";;;#AmitShah #Karnataka;"991032498145628160";https://twitter.com/neo_pac/status/991032498145628160
zoo_bear;2018-04-28 08:26;74;79;"#ReddyBrothers & co were facing charges of blasting this 200-year-old historic Sugalamma temple, which was situated outside the lease area granted to extract iron ore . Only after this temple was blasted People got to know what this mining Mafia is upto in Bellary. pic.twitter.com/n0J2NnhWaK";;;#ReddyBrothers;"990190397975683072";https://twitter.com/zoo_bear/status/990190397975683072
serbiaireland;2018-04-27 14:35;58;165;"Abandoned Hematite Mine, Lancaster, England. Hematite is a type of iron ore . The name comes from the Greek "αἷμα" (haima) - blood, because of red coloration found in some varieties. Like the one which used to be mined in this blood vessel like mine shaft @MagicalEurope pic.twitter.com/bR6rVBFWgv";;@MagicalEurope;;"989920864664805379";https://twitter.com/serbiaireland/status/989920864664805379
